Africa and Middle East,,,,
Europe,European Developed Markets,Italy,Pavia,
Europe,European Developed Markets,Italy,Perugia,
Europe,European Developed Markets,Italy,Pesaro,
Europe,European Developed Markets,Italy,Pescara,
Europe,European Developed Markets,Italy,Piacenza,
Europe,European Developed Markets,Italy,Pisa,
Europe,European Developed Markets,Italy,Pistoia,
Europe,European Developed Markets,Italy,Pordenone,
Europe,European Developed Markets,Italy,Potenza,
Europe,European Developed Markets,Italy,Prato,
Europe,European Developed Markets,Italy,Ragusa,
Europe,European Developed Markets,Italy,Ravenna,
Europe,European Developed Markets,Italy,Reggio Calabria,
Europe,European Developed Markets,Italy,Reggio Emilia,
Europe,European Developed Markets,Italy,Rieti,
Europe,European Developed Markets,Italy,Rimini,
Europe,European Developed Markets,Italy,Rome,
Europe,European Developed Markets,Italy,Rovigo,
Europe,European Developed Markets,Italy,Salerno,
Europe,European Developed Markets,Italy,Sassari,
Europe,European Developed Markets,Italy,Savona,
Europe,European Developed Markets,Italy,Siena,
Europe,European Developed Markets,Italy,Siracusa,
Europe,European Developed Markets,Italy,Sondrio,
Europe,European Developed Markets,Italy,Taranto,
Europe,European Developed Markets,Italy,Teramo,
Europe,European Developed Markets,Italy,Terni,
Europe,European Developed Markets,Italy,Trapani,
Europe,European Developed Markets,Italy,Trento,
Europe,European Developed Markets,Italy,Treviso,
Europe,European Developed Markets,Italy,Trieste,
Europe,European Developed Markets,Italy,Turin,
Europe,European Developed Markets,Italy,Udine,
Europe,European Developed Markets,Italy,Varese,
Europe,European Developed Markets,Italy,Venice,
Europe,European Developed Markets,Italy,Verbania,
Europe,European Developed Markets,Italy,Vercelli,
Europe,European Developed Markets,Italy,Verona,
Europe,European Developed Markets,Italy,Vibo Valentia,
Europe,European Developed Markets,Italy,Vicenza,
Europe,European Developed Markets,Italy,Viterbo,
Europe,European Developed Markets,Liechtenstein,,
Europe,European Developed Markets,Luxembourg,,
Europe,European Developed Markets,Monaco,,
Europe,European Developed Markets,Netherlands,,
Europe,European Developed Markets,Norway,,
Europe,European Developed Markets,Portugal,,
Europe,European Developed Markets,San Marino,,
Europe,European Developed Markets,Spain,,
Europe,European Developed Markets,Spain,Andalucia,
Europe,European Developed Markets,Spain,Aragon,
Europe,European Developed Markets,Spain,Asturias,
Europe,European Developed Markets,Spain,Baleares (Balearic Islands),
Europe,European Developed Markets,Spain,Canarias (Canary Islands),
Europe,European Developed Markets,Spain,Cantabria,
Europe,European Developed Markets,Spain,Castilla y Leon,
Europe,European Developed Markets,Spain,Castilla-La Mancha,
Europe,European Developed Markets,Spain,Catalunya,
Europe,European Developed Markets,Spain,Communidad Valenciana,
Europe,European Developed Markets,Spain,Extremadura,
Europe,European Developed Markets,Spain,Galicia,
Europe,European Developed Markets,Spain,La Rioja,
Europe,European Developed Markets,Spain,Madrid,
Europe,European Developed Markets,Spain,Murcia,
Europe,European Developed Markets,Spain,Navarra,
Europe,European Developed Markets,Spain,Pais Vasco (Basque Country),
Europe,European Developed Markets,Sweden,,
Europe,European Developed Markets,Switzerland,,
Europe,European Developed Markets,United Kingdom,,
Europe,European Developed Markets,United Kingdom,England,
Europe,European Developed Markets,United Kingdom,England,Avon
Europe,European Developed Markets,United Kingdom,England,Bedfordshire
Europe,European Developed Markets,United Kingdom,England,Berkshire
Europe,European Developed Markets,United Kingdom,England,Buckinghamshire
Europe,European Developed Markets,United Kingdom,England,Cambridgeshire
Europe,European Developed Markets,United Kingdom,England,Cheshire
Europe,European Developed Markets,United Kingdom,England,Cleveland
Europe,European Developed Markets,United Kingdom,England,Cornwall
Europe,European Developed Markets,United Kingdom,England,County Durham
Europe,European Developed Markets,United Kingdom,England,Cumbria
Europe,European Developed Markets,United Kingdom,England,Derbyshire
Europe,European Developed Markets,United Kingdom,England,Devon
Europe,European Developed Markets,United Kingdom,England,Dorset
Europe,European Developed Markets,United Kingdom,England,East Sussex
Europe,European Developed Markets,United Kingdom,England,Essex
Europe,European Developed Markets,United Kingdom,England,Gloucestershire
Europe,European Developed Markets,United Kingdom,England,Greater London
Europe,European Developed Markets,United Kingdom,England,Greater Manchester
Europe,European Developed Markets,United Kingdom,England,Hampshire
Europe,European Developed Markets,United Kingdom,England,Herefordshire
Europe,European Developed Markets,United Kingdom,England,Hertfordshire
Europe,European Developed Markets,United Kingdom,England,Isle of Wight
Europe,European Developed Markets,United Kingdom,England,Isles of Scilly
Europe,European Developed Markets,United Kingdom,England,Kent
Europe,European Developed Markets,United Kingdom,England,Lancashire
Europe,European Developed Markets,United Kingdom,England,Leicestershire
Europe,European Developed Markets,United Kingdom,England,Lincolnshire
Europe,European Developed Markets,United Kingdom,England,Merseyside
Europe,European Developed Markets,United Kingdom,England,Middlesex
Europe,European Developed Markets,United Kingdom,England,Norfolk
Europe,European Developed Markets,United Kingdom,England,North Humberside
Europe,European Developed Markets,United Kingdom,England,North Yorkshire
Europe,European Developed Markets,United Kingdom,England,Northamptonshire
Europe,European Developed Markets,United Kingdom,England,Northumberland
Europe,European Developed Markets,United Kingdom,England,Nottinghamshire
Europe,European Developed Markets,United Kingdom,England,Oxfordshire
Europe,European Developed Markets,United Kingdom,England,Rutland
Europe,European Developed Markets,United Kingdom,England,Shropshire
Europe,European Developed Markets,United Kingdom,England,Somerset
Europe,European Developed Markets,United Kingdom,England,South Yorkshire
Europe,European Developed Markets,United Kingdom,England,Staffordshire
Europe,European Developed Markets,United Kingdom,England,Suffolk
Europe,European Developed Markets,United Kingdom,England,Surrey
Europe,European Developed Markets,United Kingdom,England,Tyne and Wear
Europe,European Developed Markets,United Kingdom,England,Warwickshire
Europe,European Developed Markets,United Kingdom,England,West Midlands
Europe,European Developed Markets,United Kingdom,England,West Sussex
Europe,European Developed Markets,United Kingdom,England,West Yorkshire
Europe,European Developed Markets,United Kingdom,England,Wiltshire
Europe,European Developed Markets,United Kingdom,England,Worcestershire
Europe,European Developed Markets,United Kingdom,England,Yorkshire
Europe,European Developed Markets,United Kingdom,Northern Ireland,
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Antrim
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Armagh
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Down
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Fermanagh
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Londonderry
Europe,European Developed Markets,United Kingdom,Northern Ireland,County Tyrone
Europe,European Developed Markets,United Kingdom,Scotland,
Europe,European Developed Markets,United Kingdom,Scotland,Aberdeenshire
Europe,European Developed Markets,United Kingdom,Scotland,Angus
Europe,European Developed Markets,United Kingdom,Scotland,Argyllshire
Europe,European Developed Markets,United Kingdom,Scotland,Ayrshire
Europe,European Developed Markets,United Kingdom,Scotland,Banffshire
Europe,European Developed Markets,United Kingdom,Scotland,Borders
Europe,European Developed Markets,United Kingdom,Scotland,Caithness
Europe,European Developed Markets,United Kingdom,Scotland,Clackmannanshire
Europe,European Developed Markets,United Kingdom,Scotland,Dumfriesshire
Europe,European Developed Markets,United Kingdom,Scotland,Dunbartonshire
Europe,European Developed Markets,United Kingdom,Scotland,East Lothian
Europe,European Developed Markets,United Kingdom,Scotland,Fife
Europe,European Developed Markets,United Kingdom,Scotland,Humberside
Europe,European Developed Markets,United Kingdom,Scotland,Inverness-shire
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Arran
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Barra
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Benbecula
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Bute
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Canna
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Coll
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Colonsay
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Cumbrae
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Eigg
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Gigha
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Harris
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Iona
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Jura
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Lewis
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Man
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Mull
Europe,European Developed Markets,United Kingdom,Scotland,Isle of North Uist
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Orkney
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Rhum
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Scalpay
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Shetland
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Skye
Europe,European Developed Markets,United Kingdom,Scotland,Isle of South Uist
Europe,European Developed Markets,United Kingdom,Scotland,Isle of Tiree
Europe,European Developed Markets,United Kingdom,Scotland,Kincardineshire
Europe,European Developed Markets,United Kingdom,Scotland,Kinross-shire
Europe,European Developed Markets,United Kingdom,Scotland,Kirkudbrightshire
Europe,European Developed Markets,United Kingdom,Scotland,Lanarkshire
Europe,European Developed Markets,United Kingdom,Scotland,Lothian
Europe,European Developed Markets,United Kingdom,Scotland,Midlothian
Europe,European Developed Markets,United Kingdom,Scotland,Morayshire
Europe,European Developed Markets,United Kingdom,Scotland,Nairnshire
Europe,European Developed Markets,United Kingdom,Scotland,Peebleshire
Europe,European Developed Markets,United Kingdom,Scotland,Perthshire
Europe,European Developed Markets,United Kingdom,Scotland,Renfrewshire
Europe,European Developed Markets,United Kingdom,Scotland,Ross-shire
Europe,European Developed Markets,United Kingdom,Scotland,Roxburghshire
Europe,European Developed Markets,United Kingdom,Scotland,Selkirkshire
Europe,European Developed Markets,United Kingdom,Scotland,Stirlingshire
Europe,European Developed Markets,United Kingdom,Scotland,Strathclyde
Europe,European Developed Markets,United Kingdom,Scotland,Strathclyde
Europe,European Developed Markets,United Kingdom,Scotland,Sutherland
Europe,European Developed Markets,United Kingdom,Scotland,Tayside
Europe,European Developed Markets,United Kingdom,Scotland,West Lothian
Europe,European Developed Markets,United Kingdom,Scotland,Wigtownshire
Europe,European Developed Markets,United Kingdom,Wales,
Europe,European Developed Markets,United Kingdom,Wales,Clwyd
Europe,European Developed Markets,United Kingdom,Wales,Dyfed
Europe,European Developed Markets,United Kingdom,Wales,Gwent
Europe,European Developed Markets,United Kingdom,Wales,Gwynedd
Europe,European Developed Markets,United Kingdom,Wales,Mid Glamorgan
Europe,European Developed Markets,United Kingdom,Wales,Powys
Europe,European Developed Markets,United Kingdom,Wales,South Glamorgan
Europe,European Developed Markets,United Kingdom,Wales,West Glamorgan
Europe,European Developed Markets,Vatican City,,
Europe,European Emerging Markets,,,
Europe,European Emerging Markets,Albania,,
Europe,European Emerging Markets,Belarus,,
Europe,European Emerging Markets,Belarus,Brestskaya vobl.,
Europe,European Emerging Markets,Belarus,Homyelskaya vobl.,
Europe,European Emerging Markets,Belarus,Hrodzyenskaya vobl.,
Europe,European Emerging Markets,Belarus,Mahilyowskaya vobl.,
Europe,European Emerging Markets,Belarus,Minskaya vobl.,
Europe,European Emerging Markets,Belarus,Vitsyebskaya vobl.,
Europe,European Emerging Markets,Bosnia and Herzegovina,,
Europe,European Emerging Markets,Bulgaria,,
Europe,European Emerging Markets,Croatia,,
Europe,European Emerging Markets,Czech Republic,,
Europe,European Emerging Markets,Estonia,,
Europe,European Emerging Markets,Hungary,,
Europe,European Emerging Markets,Kosovo,,
Europe,European Emerging Markets,Latvia,,
Europe,European Emerging Markets,Lithuania,,
Europe,European Emerging Markets,Macedonia,,
Europe,European Emerging Markets,Malta,,
Europe,European Emerging Markets,Moldova,,
Europe,European Emerging Markets,Montenegro,,
Europe,European Emerging Markets,Poland,,
Europe,European Emerging Markets,Romania,,
Europe,European Emerging Markets,Russia,,
Europe,European Emerging Markets,Russia,Adygeya,
Europe,European Emerging Markets,Russia,Aginsky Buryatsky AO,
Europe,European Emerging Markets,Russia,Altaysky kray,
Europe,European Emerging Markets,Russia,Amurskaya obl.,
Europe,European Emerging Markets,Russia,Antarctica,
Europe,European Emerging Markets,Russia,Arkhangelskaya obl.,
Europe,European Emerging Markets,Russia,Astrakhanskaya obl.,
Europe,European Emerging Markets,Russia,Bashkortostan,
Europe,European Emerging Markets,Russia,Belgorodskaya obl.,
Europe,European Emerging Markets,Russia,Bryanskaya obl.,
Europe,European Emerging Markets,Russia,Buryatiya,
Europe,European Emerging Markets,Russia,Chechnya,
Europe,European Emerging Markets,Russia,Chelyabinskaya obl.,
Europe,European Emerging Markets,Russia,Chitinskaya obl.,
Europe,European Emerging Markets,Russia,Chukotsky AO,
Europe,European Emerging Markets,Russia,Chuvashiya,
Europe,European Emerging Markets,Russia,Dagestan,
Europe,European Emerging Markets,Russia,Evenkiyskiy AO,
Europe,European Emerging Markets,Russia,Evreyskaya obl.,
Europe,European Emerging Markets,Russia,Franz Josef Land,
Europe,European Emerging Markets,Russia,Gorno-Altayskaya AO,
Europe,European Emerging Markets,Russia,Habarovsky kray,
Europe,European Emerging Markets,Russia,Hakassiya,
Europe,European Emerging Markets,Russia,Hanty-Mansiysky AO,
Europe,European Emerging Markets,Russia,Ingushetiya,
Europe,European Emerging Markets,Russia,Irkutskaya obl.,
Europe,European Emerging Markets,Russia,Ivanovskaya obl.,
Europe,European Emerging Markets,Russia,Kabardino-Balkariya,
Europe,European Emerging Markets,Russia,Kaliningradskaya obl.,
Europe,European Emerging Markets,Russia,Kalmykiya,
Europe,European Emerging Markets,Russia,Kaluzhskaya obl.,
Europe,European Emerging Markets,Russia,Kamchatskaya obl.,
Europe,European Emerging Markets,Russia,Karachaevo-Cherkessiya,
Europe,European Emerging Markets,Russia,Karelia,
Europe,European Emerging Markets,Russia,Kemerovskaya obl.,
Europe,European Emerging Markets,Russia,Kirovskaya obl.,
Europe,European Emerging Markets,Russia,Komi,
Europe,European Emerging Markets,Russia,Komi-Permyatsky AO,
Europe,European Emerging Markets,Russia,Koryaksky AO,
Europe,European Emerging Markets,Russia,Kostromskaya obl.,
Europe,European Emerging Markets,Russia,Krasnodarskiy kray,
Europe,European Emerging Markets,Russia,Krasnoyarsky kray,
Europe,European Emerging Markets,Russia,Kurganskaya obl.,
Europe,European Emerging Markets,Russia,Kurskaya obl.,
Europe,European Emerging Markets,Russia,Leningradskaya obl.,
Europe,European Emerging Markets,Russia,Lipetskaya obl.,
Europe,European Emerging Markets,Russia,Magadanskaya obl.,
Europe,European Emerging Markets,Russia,Malyj Vysotskij Isl,
Europe,European Emerging Markets,Russia,Mary-El,
Europe,European Emerging Markets,Russia,Mordoviya,
Europe,European Emerging Markets,Russia,Moskovskaya obl.,
Europe,European Emerging Markets,Russia,Murmanskaya obl.,
Europe,European Emerging Markets,Russia,Nenetsky AO,
Europe,European Emerging Markets,Russia,Nizhegorodskaya obl.,
Europe,European Emerging Markets,Russia,Novgorodskaya obl.,
Europe,European Emerging Markets,Russia,Novosibirskaya obl.,
Europe,European Emerging Markets,Russia,Omskaya obl.,
Europe,European Emerging Markets,Russia,Orenburgskaya obl.,
Europe,European Emerging Markets,Russia,Orlovskaya obl.,
Europe,European Emerging Markets,Russia,Penzenskaya obl.,
Europe,European Emerging Markets,Russia,Permskaya obl.,
Europe,European Emerging Markets,Russia,Primorsky kray,
Europe,European Emerging Markets,Russia,Pskovskaya obl.,
Europe,European Emerging Markets,Russia,Rostovskaya obl.,
Europe,European Emerging Markets,Russia,Ryazanskaya obl.,
Europe,European Emerging Markets,Russia,Saha,
Europe,European Emerging Markets,Russia,Sakhalinskaya obl.,
Europe,European Emerging Markets,Russia,Samarskaya obl.,
Europe,European Emerging Markets,Russia,Saratovskaya obl.,
Europe,European Emerging Markets,Russia,Severnaya Osetiya,
Europe,European Emerging Markets,Russia,Smolenskaya obl.,
Europe,European Emerging Markets,Russia,Stavropolsky kray,
Europe,European Emerging Markets,Russia,Sverdlovskaya obl.,
Europe,European Emerging Markets,Russia,Tambovskaya obl.,
Europe,European Emerging Markets,Russia,Tatarstan,
Europe,European Emerging Markets,Russia,Taymyrsky AO,
Europe,European Emerging Markets,Russia,Tomskaya obl.,
Europe,European Emerging Markets,Russia,Tulskaya obl.,
Europe,European Emerging Markets,Russia,Tuva,
Europe,European Emerging Markets,Russia,Tverskaya obl.,
Europe,European Emerging Markets,Russia,Tyumenskaya obl.,
Europe,European Emerging Markets,Russia,Udmurtiya,
Europe,European Emerging Markets,Russia,Ulyanovskaya obl.,
Europe,European Emerging Markets,Russia,Ust-Ordynsky Buryat. AO,
Europe,European Emerging Markets,Russia,Vladimirskaya obl.,
Europe,European Emerging Markets,Russia,Volgogradskaya obl.,
Europe,European Emerging Markets,Russia,Vologodskaya obl.,
Europe,European Emerging Markets,Russia,Voronezhskaya obl.,
Europe,European Emerging Markets,Russia,Yamalo-Nenetsky AO,
Europe,European Emerging Markets,Russia,Yaroslavskaya obl.,
Europe,European Emerging Markets,Serbia,,
Europe,European Emerging Markets,Slovakia,,
Europe,European Emerging Markets,Slovenia,,
Europe,European Emerging Markets,Ukraine,,
Europe,European Emerging Markets,Ukraine,Avtonomna Respublika Krym,
Europe,European Emerging Markets,Ukraine,Cherkaska obl.,
Europe,European Emerging Markets,Ukraine,Chernihivska obl.,
Europe,European Emerging Markets,Ukraine,Chernivetska obl.,
Europe,European Emerging Markets,Ukraine,Dnipropetrovska obl.,
Europe,European Emerging Markets,Ukraine,Donetska obl.,
Europe,European Emerging Markets,Ukraine,Ivano-Frankivska obl.,
Europe,European Emerging Markets,Ukraine,Kharkivska obl.,
Europe,European Emerging Markets,Ukraine,Khersonska obl.,
Europe,European Emerging Markets,Ukraine,Khmelnytska obl.,
Europe,European Emerging Markets,Ukraine,Kirovohradska obl.,
Europe,European Emerging Markets,Ukraine,Kyyivska obl.,
Europe,European Emerging Markets,Ukraine,Luhanska obl.,
Europe,European Emerging Markets,Ukraine,Lvivska obl.,
Europe,European Emerging Markets,Ukraine,Mykolayivska obl.,
Europe,European Emerging Markets,Ukraine,Odesska obl.,
Europe,European Emerging Markets,Ukraine,Poltavska obl.,
Europe,European Emerging Markets,Ukraine,Rivnenska obl.,
Europe,European Emerging Markets,Ukraine,Sumska obl.,
Europe,European Emerging Markets,Ukraine,Ternopilska obl.,
Europe,European Emerging Markets,Ukraine,Vinnytska obl.,
Europe,European Emerging Markets,Ukraine,Volynska obl.,
Europe,European Emerging Markets,Ukraine,Zakarpatska obl.,
Europe,European Emerging Markets,Ukraine,Zaporizka obl.,
Europe,European Emerging Markets,Ukraine,Zhytomyrska obl.,
Central America and South America,,,,
Central America and South America,Caribbean,,,
Central America and South America,Caribbean,Anguilla,,
Central America and South America,Caribbean,Antigua and Barbuda,,
Central America and South America,Caribbean,Aruba,,
Central America and South America,Caribbean,"Bahamas, The",,
Central America and South America,Caribbean,Barbados,,
Central America and South America,Caribbean,Bermuda,,
Central America and South America,Caribbean,British Virgin Islands,,
Central America and South America,Caribbean,British Virgin Islands,Tortola,
Central America and South America,Caribbean,Cayman Islands,,
Central America and South America,Caribbean,Cayman Islands,Grand Cayman,
Central America and South America,Caribbean,Cuba,,
Central America and South America,Caribbean,Dominica,,
Central America and South America,Caribbean,Dominican Republic,,
Central America and South America,Caribbean,Grenada,,
Central America and South America,Caribbean,Guadeloupe,,
Central America and South America,Caribbean,Haiti,,
Central America and South America,Caribbean,Jamaica,,
Central America and South America,Caribbean,Martinique,,
Central America and South America,Caribbean,Montserrat,,
Central America and South America,Caribbean,Netherlands Antilles,,
Central America and South America,Caribbean,Netherlands Antilles,Bonaire,
Central America and South America,Caribbean,Netherlands Antilles,Curacao,
Central America and South America,Caribbean,Netherlands Antilles,Saba,
Central America and South America,Caribbean,Netherlands Antilles,Saint Eustatius,
Central America and South America,Caribbean,Netherlands Antilles,Saint Maarten,
Central America and South America,Caribbean,Saint Kitts & Nevis,,
Central America and South America,Caribbean,Saint Lucia,,
Central America and South America,Caribbean,Saint Vincent and The Grenadines,,
Central America and South America,Caribbean,Trinidad and Tobago,,
Central America and South America,Caribbean,Turks & Caicos Islands,,
Central America and South America,Central America & Mexico,,,
Central America and South America,Central America & Mexico,Belize,,
Central America and South America,Central America & Mexico,Costa Rica,,
Central America and South America,Central America & Mexico,El Salvador,,
Central America and South America,Central America & Mexico,Guatemala,,
Central America and South America,Central America & Mexico,Honduras,,
Central America and South America,Central America & Mexico,Mexico,,
Central America and South America,Central America & Mexico,Mexico,Aguascalientes,
Central America and South America,Central America & Mexico,Mexico,Baja California North,
Central America and South America,Central America & Mexico,Mexico,Baja California South,
Central America and South America,Central America & Mexico,Mexico,Campeche,
Central America and South America,Central America & Mexico,Mexico,Chiapas,
Central America and South America,Central America & Mexico,Mexico,Chihuahua,
Central America and South America,Central America & Mexico,Mexico,Coahuila,
Central America and South America,Central America & Mexico,Mexico,Colima,
Central America and South America,Central America & Mexico,Mexico,Districto Federal Mexico,
Central America and South America,Central America & Mexico,Mexico,Durango,
Central America and South America,Central America & Mexico,Mexico,Guanajuato,
Central America and South America,Central America & Mexico,Mexico,Guerrero,
Central America and South America,Central America & Mexico,Mexico,Hidalgo,
Central America and South America,Central America & Mexico,Mexico,Jalisco,
Central America and South America,Central America & Mexico,Mexico,Mexico State,
Central America and South America,Central America & Mexico,Mexico,Michoacan,
Central America and South America,Central America & Mexico,Mexico,Morelos,
Central America and South America,Central America & Mexico,Mexico,Nayarit,
Central America and South America,Central America & Mexico,Mexico,Nuevo Leon,
Central America and South America,Central America & Mexico,Mexico,Oaxaca,
Central America and South America,Central America & Mexico,Mexico,Puebla,
Central America and South America,Central America & Mexico,Mexico,Queretaro,
Central America and South America,Central America & Mexico,Mexico,Quintana Roo,
Central America and South America,Central America & Mexico,Mexico,San Luis Potosi,
Central America and South America,Central America & Mexico,Mexico,Sinaloa,
Central America and South America,Central America & Mexico,Mexico,Sonora,
Central America and South America,Central America & Mexico,Mexico,Tabasco,
Central America and South America,Central America & Mexico,Mexico,Tamaulipas,
Central America and South America,Central America & Mexico,Mexico,Tlaxcala,
Central America and South America,Central America & Mexico,Mexico,Veracruz,
Central America and South America,Central America & Mexico,Mexico,Yucatan,
Central America and South America,Central America & Mexico,Mexico,Zacatecas,
Central America and South America,Central America & Mexico,Nicaragua,,
Central America and South America,Central America & Mexico,Panama,,
Central America and South America,South America,,,
Central America and South America,South America,Argentina,,
Central America and South America,South America,Argentina,Antartica y Islas del Atlantico Sur,
Central America and South America,South America,Argentina,Buenos Aires,
Central America and South America,South America,Argentina,Capital Federal,
Central America and South America,South America,Argentina,Catamarca,
Central America and South America,South America,Argentina,Chaco,
Central America and South America,South America,Argentina,Chubut,
Central America and South America,South America,Argentina,Cordoba,
Central America and South America,South America,Argentina,Corrientes,
Central America and South America,South America,Argentina,Entre Rios,
Central America and South America,South America,Argentina,Formosa,
Central America and South America,South America,Argentina,Jujuy,
Central America and South America,South America,Argentina,La Pampa,
Central America and South America,South America,Argentina,La Rioja,
Central America and South America,South America,Argentina,Mendoza,
Central America and South America,South America,Argentina,Misiones,
Central America and South America,South America,Argentina,Nuequen,
Central America and South America,South America,Argentina,Rio Negro,
Central America and South America,South America,Argentina,San Luis,
Central America and South America,South America,Argentina,Santa Cruz,
Central America and South America,South America,Argentina,Santa Fe,
Central America and South America,South America,Argentina,Santiago del Estero,
Central America and South America,South America,Argentina,Tierra del Fuego,
Central America and South America,South America,Argentina,Tucuman,
Central America and South America,South America,Bolivia,,
Central America and South America,South America,Brazil,,
Central America and South America,South America,Brazil,Acre,
Central America and South America,South America,Brazil,Alagoas,
Central America and South America,South America,Brazil,Amapà,
Central America and South America,South America,Brazil,Amazonas,
Central America and South America,South America,Brazil,Bahia,
Central America and South America,South America,Brazil,Cearà,
Central America and South America,South America,Brazil,Distrito Federal,
Central America and South America,South America,Brazil,EspÕrito Santo,
Central America and South America,South America,Brazil,Goiàs,
Central America and South America,South America,Brazil,MaranhÜo,
Central America and South America,South America,Brazil,Mato Grosso,
Central America and South America,South America,Brazil,Mato Grosso do Sul,
Central America and South America,South America,Brazil,Minas Gerais,
Central America and South America,South America,Brazil,Parà,
Central America and South America,South America,Brazil,ParaÕba,
Central America and South America,South America,Brazil,Paranà,
Central America and South America,South America,Brazil,Pernambuco,
Central America and South America,South America,Brazil,PiauÕ,
Central America and South America,South America,Brazil,Rio de Janeiro,
Central America and South America,South America,Brazil,Rio Grande do Norte,
Central America and South America,South America,Brazil,Rio Grande do Sul,
Central America and South America,South America,Brazil,Rondonia,
Central America and South America,South America,Brazil,Roraima,
Central America and South America,South America,Brazil,Santa Catarina,
Central America and South America,South America,Brazil,SÜo Paulo,
Central America and South America,South America,Brazil,Sergipe,
Central America and South America,South America,Brazil,Tocantins,
Central America and South America,South America,Chile,,
Central America and South America,South America,Chile,Aisen del General Carols Ibanez del Campo,
Central America and South America,South America,Chile,Antofagasta,
Central America and South America,South America,Chile,Araucania,
Central America and South America,South America,Chile,Atacama,
Central America and South America,South America,Chile,Bio-Bio,
Central America and South America,South America,Chile,Coquimbo,
Central America and South America,South America,Chile,Libertador General Bernardo O'Higgins,
Central America and South America,South America,Chile,Los Lagos,
Central America and South America,South America,Chile,Magallanes y de la Antartica Chilena,
Central America and South America,South America,Chile,Maule,
Central America and South America,South America,Chile,Region Metropolitana (Santiago),
Central America and South America,South America,Chile,Tarapaca,
Central America and South America,South America,Chile,Valparaiso,
Central America and South America,South America,Colombia,,
Central America and South America,South America,Ecuador,,
Central America and South America,South America,Falkland Islands,,
Central America and South America,South America,French Guiana,,
Central America and South America,South America,Guyana,,
Central America and South America,South America,Paraguay,,
Central America and South America,South America,Peru,,
Central America and South America,South America,Peru,Amazonas,
Central America and South America,South America,Peru,Ancash,
Central America and South America,South America,Peru,Apurimac,
Central America and South America,South America,Peru,Arequipa,
Central America and South America,South America,Peru,Ayacucho,
Central America and South America,South America,Peru,Cajamarca,
Central America and South America,South America,Peru,Callao,
Central America and South America,South America,Peru,Cusco,
Central America and South America,South America,Peru,Huancavelica,
Central America and South America,South America,Peru,Huanuco,
Central America and South America,South America,Peru,Ica,
Central America and South America,South America,Peru,Junin,
Central America and South America,South America,Peru,La Libertad,
Central America and South America,South America,Peru,Lambayeque,
Central America and South America,South America,Peru,Lima,
Central America and South America,South America,Peru,Loreto,
Central America and South America,South America,Peru,Madre de Dios,
Central America and South America,South America,Peru,Moquequa,
Central America and South America,South America,Peru,Pasco,
Central America and South America,South America,Peru,Piura,
Central America and South America,South America,Peru,Puno,
Central America and South America,South America,Peru,San Martin,
Central America and South America,South America,Peru,Tacna,
Central America and South America,South America,Peru,Tumbes,
Central America and South America,South America,Peru,Ucayali,
Central America and South America,South America,Suriname,,
Central America and South America,South America,Uruguay,,
Central America and South America,South America,Venezuela,,
Central America and South America,South America,Venezuela,Amazonas,
Central America and South America,South America,Venezuela,Anzoategui,
Central America and South America,South America,Venezuela,Apure,
Central America and South America,South America,Venezuela,Aragua,
Central America and South America,South America,Venezuela,Barinas,
Central America and South America,South America,Venezuela,Bolivar,
Central America and South America,South America,Venezuela,Carabobo,
Central America and South America,South America,Venezuela,Cojedes,
Central America and South America,South America,Venezuela,Delta Amacuro,
Central America and South America,South America,Venezuela,Dependencias Federales,
Central America and South America,South America,Venezuela,Distrito Federal,
Central America and South America,South America,Venezuela,Falcon,
Central America and South America,South America,Venezuela,Guarico,
Central America and South America,South America,Venezuela,Lara,
Central America and South America,South America,Venezuela,Merida,
Central America and South America,South America,Venezuela,Miranda,
Central America and South America,South America,Venezuela,Monagas,
Central America and South America,South America,Venezuela,Nueva Esparta,
Central America and South America,South America,Venezuela,Portuguesa,
Central America and South America,South America,Venezuela,Sucre,
Central America and South America,South America,Venezuela,Tachira,
